gene,log2fc,pval,neg_log10_pval
'ABRACL',0.7974769954661809,1.3811096880579626e-19,18.85977182828119
'TMEM230',0.7966366693691423,1.6864343119028977e-20,19.77303057029671
'PRELID1',0.7965888802761544,1.1767908532117719e-23,22.929300715888186
'MSMO1',0.7965631323562039,1.5583012083117417e-19,18.80734859257856
'H3F3A',0.7954503393730509,1.226992854812777e-27,26.911157966306753
'TCP1',0.7942449503006747,7.60629358052378e-27,26.118826916113385
'SPG21',0.7940830656022551,8.014622849255584e-16,15.09611690978407
'MRPL34',0.7936938341829484,1.1995787989104096e-15,14.920971218469017
'HNRNPR',0.7935801831929,1.3060941472913178e-25,24.884025516647917
'C16orf13',0.7934540355876072,3.426222210337188e-20,19.465184473946763
'ERGIC3',0.792979542406481,3.754030515815514e-23,22.425502201401294
'MAGED1',0.7920589119023564,8.238694136575006e-17,16.084141620126097
'STRA13',0.7917463822672601,3.836807911049981e-18,17.416029943115802
'TEN1',0.7915387929613453,8.614651053129887e-13,12.06476230948344
'CSNK1A1',0.791530448814801,7.138737050499424e-30,29.1463786146264
'COX17',0.7908264645296371,4.24013425057771e-21,20.372620392614326
'LEO1',0.7901774277963127,1.075436120913328e-15,14.968415380868112
'SEC23B',0.7892263871542933,6.5358412262669e-16,15.184698506566477
'C7orf50',0.7885301247757249,2.9663959936184757e-16,15.52777087408851
'UBAP1',0.7879451500790473,1.7992610655763435e-15,14.744905817692036
'PSMC3',0.7878686741404989,1.4617426230705163e-28,27.83512908922514
'NUDT22',0.7868218646525634,1.9429776271597885e-12,11.711532200150083
'TBCB',0.7867280533087798,3.2966727286486015e-20,19.481924164533137
'AGPAT2',0.7862892070298306,9.582757315832648e-12,11.018509510258234
'HNRNPH3',0.7862079546581607,3.418611734530897e-21,20.466150220971727
'EIF6',0.7848783142738619,1.6773507282008298e-26,25.775376118433606
'HSD17B10',0.7844026473226386,6.0432968137533245e-19,18.218726075053276
'PMF1',0.7827968848110649,4.2650552018754045e-18,17.37007534346135
'CA2',0.7827580781570453,4.450802415218959e-09,8.351561684954676
'PPA1',0.7818878578043668,3.0437111754606256e-24,23.51659656111792
'PTRF',0.7812193678518828,5.795678589730222e-15,14.236895707151353
'HADHB',0.7808265039905543,3.880172100684898e-20,19.411149011333578
'RAP1B',0.7806602198006396,1.2082132112706184e-22,21.91785641976484
'SARS',0.7806553350307481,2.4196452342201716e-21,20.616248305141465
'DNTTIP2',0.7798996956571714,8.235677588959715e-21,20.084300663520306
'CCND1',0.7793272622973976,3.6481818998034017e-16,15.43792351570782
'PCIF1',0.7786868159001054,1.32155139749105e-17,16.878915941716777
'NSMCE4A',0.7780931418039471,5.438014763571228e-13,12.26455961768842
'ADIPOR1',0.7774930169266113,1.7505718574283181e-28,27.756820057624402
'EIF4A3',0.7773507609066628,8.507018834891384e-27,26.070222605648098
'SLC3A2',0.7761514140289272,2.5155052402885965e-50,49.599374773617086
'SEC13',0.7755552909480905,2.04201246926399e-18,17.689941610282403
'MRPS33',0.7750344244083568,9.540842584068524e-13,12.020413269588065
'PRMT2',0.7749158271676703,1.0158238821609263e-20,19.99318158106365
'UBXN1',0.7746127435272907,4.1911309240228234e-17,16.377668772310383
'MGST2',0.7732775621719873,1.6310390747649435e-15,14.787535634452354
'MFSD10',0.7725824473156526,4.384483779593706e-16,15.358081532257193
'PLOD1',0.7721399676873695,1.1732993030939153e-14,13.930591187286579
'IK',0.7720536295055027,9.42474986896605e-20,19.02573016706056
'SEC31A',0.7718029147459881,1.0632907814705299e-23,22.97334795135745
'MPV17',0.7716450167947699,2.9335256658319996e-16,15.532610107727026
'MTCH1',0.7712956293811685,5.812213424305827e-19,18.235658446800628
'ARPC3',0.7710093803287958,2.5527037264834912e-36,35.59299958763208
'CDC37',0.7709056783515063,2.1246743800211147e-21,20.672707618929362
'LAP3',0.7699556191383446,1.5802314319723728e-16,15.801279304015113
'ARPC5',0.7697999134004597,3.5411598382794984e-23,22.450854469933187
'MRPL32',0.7682909129134826,6.234842147250277e-18,17.20517453744542
'NDUFS6',0.7668639005028778,6.072827609198611e-31,30.216609047123182
'OSTF1',0.7666021846570414,3.535609806881397e-19,18.451535670148996
'CERS5',0.7665415416995113,8.208439165224275e-18,17.085739416129513
'VTI1B',0.7664776400531589,2.1551925335358134e-17,16.666513926191342
'HSBP1L1',0.7662067888819457,3.8747101235640704e-12,11.41176078256298
'TOMM22',0.7658448903310132,1.2582539488878363e-26,25.900231697944527
'DDIT4',0.7652899223160943,5.639168803529741e-21,20.24878490499593
'CARD16',0.7646815727448407,3.250247967235433e-12,11.48808350465375
'METTL17',0.7645255347373088,1.1656949204687764e-16,15.933415095969202
'IARS',0.7641606936350691,5.951239033860236e-24,23.22539260577593
'OCIAD2',0.7635582739365886,6.3455059937383604e-24,23.197533741334965
'COA1',0.7630287696329177,8.541146141417102e-09,8.068483847168853
'TUBB2A',0.7627167353329446,3.03190552487507e-11,10.518284335581106
'UQCRFS1',0.7619360936381309,2.572120933054843e-19,18.589708616104073
'TMEM179B',0.7610914960586216,5.637554887104025e-19,18.248909216812365
'RHOC',0.7594844842362574,1.890932864178461e-22,21.723323890104943
'PDCD6',0.7593150136012402,7.636028102093699e-24,23.11713248198584
'TSG101',0.7591830211408576,2.1209851499563265e-17,16.673462372178676
'TAPBPL',0.7580338327916121,8.518474687288697e-11,10.069638162768246
'MYC',0.7579712100756045,5.071812508025788e-20,19.294836809589032
'STAT1',0.7575802794423997,5.434227562072644e-21,20.264862179152736
'SSU72',0.7575353267555234,7.361985122205242e-17,16.133005064551767
'SDF2L1',0.7571451734437067,7.998353868319591e-12,11.096999385441457
'HNRNPM',0.7568854235079354,5.610288274638279e-28,27.251014822724564
'MYEOV2',0.7568248605613944,6.158273038420719e-20,19.210541059757162
'NARS',0.7566619078304373,1.188346949349655e-19,18.92505674438013
'LSM7',0.7560241046654457,5.445346558688691e-20,19.263974475185226
'PGK1',0.7551608725331329,2.4812693614369665e-35,34.60532608706362
'NHP2L1',0.7550951154606076,3.208853028438609e-26,25.493650173960848
'NDUFB10',0.7547307902535284,1.4610266409954578e-23,22.83534186487896
'RPA2',0.7544330879660042,1.8979011462111377e-11,10.72172641191561
'RBBP7',0.754391198554394,1.0402337564817757e-16,15.98286905710234
'COPS6',0.7541996025494668,1.2331651510423838e-23,22.9089787568322
'B3GNT2',0.7540180468858857,5.996570497568749e-12,11.22209705625073
'ADAM9',0.7539733277879033,6.495282923831205e-19,18.187401927026272
'FBXL5',0.75276889227987,1.0526344609764362e-17,16.97772241622362
'C1R',0.7520355414359694,3.389065607529395e-17,16.46992002375271
'FDCSP',0.7502589890191487,0.0034438415285084774,2.4629568412130887
'PPIC',0.7488361938625219,5.447531720003242e-16,15.263800232255223
'MAP1LC3B',0.7487510002648423,4.377130940208572e-22,21.358810461438186
'TRAPPC6A',0.7478063224896678,1.133050180543545e-09,8.945750855670084
'CLTA',0.7475392238670545,7.355432968463146e-18,17.133391757976558
'RPL39',0.7468737928867131,2.323371737124174e-40,39.63388129796314
'LINC00493',0.7454256648168167,6.448743562483462e-16,15.19052489265681
'ISG15',0.7450294561547549,1.0894702949123654e-18,17.962784606566434
'RAB8A',0.7448467206505206,3.4472222187852173e-18,17.462530719701565
'NME2',0.7444156239336632,2.8058980368140066e-46,45.55192811479505
'RPS17',0.7443800627439584,1.2837716160822717e-39,38.89151223070433
'RPS17L',0.7443800627439584,1.2837716160822717e-39,38.89151223070433
'GPS1',0.7443562017981502,8.13744745782469e-17,16.089511802583562
'CDK2AP2',0.7425173897162719,2.4878661982220724e-17,16.604172980466913
'PDIA4',0.740734182134112,1.984404183522498e-24,23.70236986605491
'CAP1',0.7398393651218743,4.1347260005714815e-32,31.383553264922217
'CCS',0.7395907230766482,1.0925537993063059e-13,12.9615571683927
'DNAJC8',0.739349456280057,1.1315191833227029e-18,17.946338078792266
'TMEM109',0.7391037710897439,1.2555643250683661e-14,13.901161032607277
'NMRK1',0.7380555021560766,2.7603694939628876e-11,10.559032780815667
'PSENEN',0.7379414816789116,2.2966996751163525e-16,15.638895791033573
'NOP56',0.7377153218092226,3.053990573017655e-21,20.51513230784696
'PDLIM1',0.7371151316911869,3.8862258380686823e-20,19.41047196509055
'PA2G4',0.7363566072159885,1.3412301838962496e-24,23.872496681494276
'TMED1',0.7361487907026111,9.036641070493574e-11,10.043992967271137
'ZFAS1',0.7359764248975479,2.408237675888946e-23,22.61830065352996
'SCAMP3',0.7358815438180617,5.657510269258225e-18,17.247374649060706
'HOPX',0.7355269535994049,1.0990843661185064e-07,6.958968969693479
'CRELD2',0.7353373377922569,5.993113715508875e-12,11.222347481764642
'ITGB4',0.7353354679899744,1.565584382561788e-23,22.805323519619517
'PROSC',0.7350011713968849,3.0051723184443763e-12,11.522130620232328
'DAP',0.7342839917709955,1.7904197703459884e-14,13.747045135180803
'NDUFA7',0.733910019652199,3.7611531706568626e-15,14.424678979840953
'MAT2B',0.7338885437530835,1.3981913072628047e-18,17.854433402263894
'SURF4',0.7338474893466472,7.329193852784378e-19,18.134943791326254
'EFNA1',0.7336820832091085,2.2602761121082045e-18,17.645838504817014
'S100A2',0.733641355296458,1.0018377955120713e-23,22.999202588066044
'EIF3K',0.7329350824937106,2.963455659131981e-20,19.52820156653138
'CTSD',0.7328719595420924,1.3595185692785724e-25,24.86661485613081
'PPP1R7',0.7327054365924169,1.3259179406853937e-15,14.877483353012913
'SNHG5',0.7326270526946681,2.1690071923184588e-21,20.66373900788482
'UBA1',0.7326024093670918,1.7212917568120494e-20,19.764145511058572
'HMG20B',0.7325926160639342,2.6102102116020382e-17,16.583324515626256
'RNH1',0.732349797367112,1.8666463436959536e-18,17.728937956036006
'PARP9',0.7319750927344314,6.7906284464568024e-18,17.16809003158126
'AP2M1',0.7310078994894976,2.7724409355495314e-46,45.557137697347656
'COMMD3',0.7305417596676802,3.320478658558905e-14,13.478799306721594
'CRIP1',0.7277201253254914,1.2144440810430872e-13,12.915622477444705
'IMP4',0.7276767670230528,1.484850109613231e-14,13.828317384631879
'PSMB3',0.7271583791204662,2.791178701477864e-34,33.55421235749873
'TIMM23',0.7266685749833508,7.255222386484033e-23,22.139349271063235
'CLK3',0.7257544562337932,1.60750909835638e-14,13.793846560329222
'BCAP31',0.7252277474961559,2.3211062342693238e-33,32.634304981947736
'ATP5H',0.7249618193613732,3.6296115300021054e-27,26.440139854138685
'GSN',0.7233230199134939,8.719671494639779e-22,21.059499876392277
'YIPF3',0.7226743563599506,2.3076695413486855e-14,13.636826382103852
'GBP1',0.7222906518936021,2.5167393712680036e-13,12.599161756831764
'HIAT1',0.7218699038109804,1.4660425269902638e-16,15.83385343148935
'CCDC12',0.7204499630615464,7.585515942651917e-15,14.120014874544195
'ALDH9A1',0.7200073489881236,1.8865741139340493e-12,11.724326128899062
'TUBA1B',0.7199676046464346,6.551229003356219e-29,28.18367721919794
'ERGIC2',0.7197379152019419,4.4228038895403185e-20,19.354302317148303
'SNHG1',0.718808807732441,2.642794094321601e-11,10.577936672351992
'RAB13',0.7180684480349585,5.579393735019013e-15,14.253412989564293
'CCND3',0.7177424432400704,4.892661239090996e-12,11.310454853131663
'SCO2',0.7177135573945902,9.19487647842596e-14,13.03645410058559
'MORC2-AS1',0.7175243652514125,1.2509681975409829e-14,13.902753730920507
'RPL30',0.7174095765554819,3.700438200723467e-44,43.43174684434173
'MT1E',0.7173359405595251,2.5293510112549467e-12,11.59699089715895
'NDUFS8',0.7165030629448849,8.519892737989111e-21,20.069565872791127
'WDR1',0.71614187654363,6.298581613219205e-19,18.20075723894413
'EIF3I',0.7161363586808012,3.558453432414669e-29,28.448738713180507
'VPS29',0.7155253177402479,6.892069999296177e-21,20.16165032029051
'SHFM1',0.7155173598921782,1.6533905040533873e-32,31.78162456099218
'CYB5R1',0.7130340686406967,1.0952435990308863e-13,12.960489276304262
'MDK',0.7128075462113921,4.0268876821397457e-19,18.395030483555516
'TAF12',0.7126697979610339,2.790765629529719e-10,9.554276634337548
'ATP5C1',0.7123830882834661,7.972752328744796e-23,22.098391726930114
'RPS21',0.7114934950948185,4.486076709379161e-28,27.348133304499093
'WARS',0.7111568106403416,7.308243892244037e-18,17.136186967711353
'RBMX',0.7110101325107732,1.0462378512228858e-22,21.980369571940138
'RNF5P1',0.7106625807128081,2.5644885119739164e-12,11.590999242083706
'NDUFV2',0.7106538958351076,1.3723124474552634e-20,19.862546997406863
'ARL6IP4',0.7102764592642773,1.449172101089502e-18,17.838880035429323
'UNC50',0.7101126753730053,4.793975688794658e-14,13.319304172690579
'SCFD1',0.7096644584468937,8.313512200978751e-16,15.080215461503876
'TM4SF1',0.7087855212465389,2.0351302825432014e-25,24.691407783402646
'NCL',0.7085573708313707,5.8141237100706665e-30,29.23551573176245
'EXOSC8',0.7083951666976906,1.3507850854811878e-16,15.869413743216505
'SGK1',0.7078577386205064,1.3994418070058685e-25,24.854045156091487
'TRAPPC4',0.7078385821940419,7.864456944473991e-14,13.10433126085518
'PSMB6',0.7074829993003482,7.235969898645283e-35,34.1405032484567
'TRAPPC3',0.7062684477567304,2.545179947419632e-19,18.59428150707628
'ERP29',0.7058061096614598,2.508106530686925e-17,16.600654020988486
'SSR2',0.7052397442458969,2.5758059914959364e-17,16.589086850937914
'GUSB',0.7041493305154508,1.1923278837184657e-14,13.923604299538326
'COA3',0.7036602002755699,1.5538101248342366e-18,17.808602052957845
'TSTA3',0.7031412438500827,8.601101501480148e-16,15.065445927200424
'RDH11',0.7023258184023496,9.708425247364256e-17,16.01285120900482
'EBP',0.7020734779268398,3.390836885151534e-19,18.46969310128132
'RCN1',0.7020524195638348,1.560162697520326e-17,16.806830110010317
'EMC7',0.701241119677774,7.148902165664277e-16,15.14576064631098
'SNX3',0.7011044859166846,2.3808301028497116e-15,14.623271594946853
'CREG1',0.7001572237420465,3.92521597386465e-12,11.406136442440468
'NDUFS5',0.7000017789366857,1.5360956251772798e-29,28.813581747719773
'CCT8',0.6981399459524761,2.3868824811923077e-18,17.622168963073726
'PYCR1',0.698131642530934,2.3015758453810767e-11,10.63797470893523
'TCEAL8',0.697164140488304,2.695399506576578e-11,10.569376855470605
'UQCRC1',0.6965360593238736,8.073411740627767e-27,26.092942898114533
'SNRPD2',0.696026992797573,4.069756142790321e-33,32.390431612645386
'ACOT9',0.695637524340921,9.72205796608704e-10,9.012241793848116
'CPSF3L',0.6955304665408496,1.529983968839885e-15,14.815313119692762
'SLIRP',0.694382863767634,5.4668292676477814e-27,26.26226448917343
'ANAPC11',0.6942578905892441,1.399302126023531e-23,22.854088506023714
'RHOT2',0.693557987948015,2.027492964017242e-16,15.693040644240746
'TSR2',0.6935377785687933,4.8662197330589555e-14,13.31280828449266
'BCCIP',0.6930942027058278,6.585652089436742e-18,17.18140121617328
'CBY1',0.6920587436997002,7.560182598727631e-10,9.121467714993221
'NEDD8',0.691982520290321,1.8679095581384616e-28,27.728644155596445
'RPS19BP1',0.6916088597867143,4.87024065599602e-14,13.312449578212712
'USMG5',0.690623526116699,2.0402043806257422e-21,20.690326324274142
'ANAPC13',0.6900962682311789,1.2019284653673555e-14,13.920121379272304
'HIGD2A',0.6890719043962502,6.828773401078588e-14,13.165657298219351
'ATP6AP2',0.6887644910062877,5.417884607430376e-16,15.266170249005677
'DCXR',0.6884714711934532,1.5579565462547424e-15,14.807444659619142
'TTC1',0.6859700413320875,9.981907400472947e-15,14.000786463286783
'PFDN1',0.6859069615293603,1.2932580066808348e-15,14.888314824152948
'SDR39U1',0.6857093208679123,1.6716472739820728e-12,11.776855355559492
'CCDC47',0.6856616562404796,1.2309478883618335e-18,17.90976033234565
'ENTPD6',0.6841198668311297,2.4182009842142823e-14,13.616507606408335
'PRDX4',0.683833658114852,4.7685088180975904e-14,13.321617409915866
'DANCR',0.6823917209501807,6.71596124708771e-10,9.172891818523347
'DYNLRB1',0.6818947380059281,4.484446098545524e-15,14.34829119168363
'DMAP1',0.6804447614690577,4.5690580534582765e-12,11.340173323857972
'RPS15A',0.680419338267502,4.625566550372572e-31,30.33483506624786
'SOD1',0.6803329453483407,3.948275367417384e-24,23.40359256563274
'ADIRF',0.6802551949755342,3.5174005468599205e-19,18.45377817322813
'CCDC124',0.680155827511153,2.0072020989755205e-15,14.697408897541887
'RPN2',0.6799068965489856,2.7259301301029736e-23,22.564485280012573
'AP1M2',0.6791999433129606,2.206333581980196e-09,8.656328824687833
'GTF3C6',0.678423590747623,1.2867050432043063e-17,16.890520996832894
'WBSCR22',0.6780174244734285,2.140344348791761e-16,15.669516349665106
'PPP2R5C',0.6775780926620995,3.980397371879963e-19,18.400073569182567
'IGFBP7',0.6765590231973163,4.107432690496062e-09,8.386429544724466
'DYNLT1',0.6763919549680597,1.1081117749620571e-14,13.955416430220511
'CD99',0.6762665557158902,9.025839722778997e-20,19.044512382773625
'C9orf78',0.674116577916274,2.7740592496488178e-15,14.556884267299958
'ARPC1B',0.6733859079272836,1.892517461907014e-19,18.722960104654906
'FAM60A',0.6722760437897488,5.113553886479469e-19,18.29127716310892
'EMC4',0.6720262158706155,2.5272248368024445e-19,18.59735611896693
'NAP1L4',0.6714234738287138,4.774285911016297e-17,16.321091576561223
'BCL6',0.6713150950263329,1.8311504428095675e-17,16.737275973667707
'CHMP2A',0.6709480825956643,2.511985609965868e-15,14.59998285280519
'ILK',0.6707754108263682,9.073896628441589e-12,11.042206172607266
'GADD45GIP1',0.6700605864698757,2.3851705490865632e-18,17.622480561747963
'RNF181',0.6700240114957814,1.0832510093365562e-15,14.965270897632529
'NCSTN',0.6694869205496047,5.112884108176685e-14,13.291334051151768
'CPNE1',0.6693076316917858,4.836848741633767e-21,20.315437493695054
'PIH1D1',0.6683632502063325,9.255246675167125e-15,14.033612001736982
'KLHDC2',0.6681190339651201,4.645227907561682e-12,11.332992973474797
'HMGCL',0.6678965368540553,5.8967712178833374e-08,7.229385721592764
'GRN',0.6675913658096345,8.586622352370752e-22,21.066177637356095
'SEPT2',0.6675509069217792,1.0312833012084366e-22,21.986622014395902
'TSPO',0.6668873625254652,4.17620630333182e-22,21.379218055459447
'GAS5',0.6663772477433545,1.1756588277788133e-20,19.92971869076844
'ZNF259',0.666105034728457,3.590745907566568e-11,10.444815325825202
'BUD31',0.6651386772349529,8.240249978017297e-17,16.08405961325109
'TPM2',0.6647702334423707,5.2373814119439755e-08,7.280885797480812
'SHISA5',0.6628501481629204,4.961127636076419e-15,14.304419599625652
'TMEM14C',0.6614458681434533,4.185811101170049e-14,13.378220374556953
'ATP6V1F',0.6602227883927132,9.445253845842349e-15,14.024786365707511
'LAMTOR2',0.6600252916848911,3.767159827785886e-15,14.423985953767271
'IDH3A',0.6597187991689069,5.094566636906222e-13,12.292892752816508
'GNL3',0.658204509215974,3.374378282901197e-16,15.471806232663422
'SEC61A1',0.6576811141742024,2.7518707756482333e-21,20.560371963874235
'NRD1',0.6573513611645458,4.883511588752388e-19,18.311267777347222
'CNOT7',0.6563850494298606,1.0846434626998544e-19,18.964712996957058
'SPAG7',0.6558754194099724,1.065980708572216e-11,10.972250654818307
'CSRP1',0.654500349380794,5.82372421868255e-13,12.234799199138045
'PHB',0.6535415023218232,2.6711029026136984e-15,14.573309380725739
'ASS1',0.6533125525409837,6.688453191795556e-08,7.174674307933282
'USE1',0.6519150681699316,9.52048442845419e-10,9.021340952954604
'COL17A1',0.6517737864233547,5.879551785497864e-13,12.230655780132096
'PSMB1',0.650554341423681,9.802013554585657e-32,31.008684701264556
'NDUFB6',0.6501442545956339,2.1214624280679707e-17,16.67336465535494
'GPX1',0.6494553660416421,2.225422678794141e-14,13.652587490465438
'U2AF1',0.649197237180775,2.1311099169067764e-21,20.671394149969043
'DBI',0.6488164361387881,6.712830491793089e-23,22.173094319209888
'EIF3G',0.6487256288585985,7.386854156523367e-13,12.131540475453413
'SPPL2A',0.6486216308663996,6.577910845088323e-10,9.181912017102766
'SBDS',0.6482272871544643,3.25830840096396e-15,14.487007811832894
'HIF1A',0.6477447022483043,2.0575537138897146e-20,19.686648818404194
'RPS7',0.6476193890160243,2.4112493699416234e-30,29.617757872828996
'BCAS2',0.6463523993105886,1.0727867395912419e-13,12.969486603312632
'ARL2',0.6455457028004485,1.5171492898040119e-12,11.818971681871137
'SNX2',0.6453140440662745,6.030415470054913e-14,13.219652765780834
'EXOSC10',0.6445379685606368,1.6914887791714494e-15,14.771730878845604
'ISCU',0.6436415514553965,9.869061362464152e-15,14.005724150723179
'CNN2',0.642521593308592,1.8809618559372034e-16,15.725620011426738
'MRFAP1L1',0.6414712254376461,7.46647779219785e-12,11.12688422230207
'NQO2',0.640826378123484,5.2178966733446895e-11,10.282504525205239
'ACTN1',0.6403022631555743,5.2283307626444855e-17,16.28163694522168
'ATP5O',0.6397237411959391,9.57839129534459e-19,18.018707425182555
'DCTN3',0.6395700832948314,3.665020785852968e-11,10.435923557951735
'RPL13A',0.6366697229287669,2.2550135737530683e-21,20.646850839600514
'NCOA4',0.6360984838968693,2.2573244321243548e-13,12.646406017813877
'GUK1',0.6353599334431942,4.340460027926677e-21,20.362464238920126
'MRPL41',0.6349509487844186,4.912686130917915e-15,14.308680981838053
'KRT14',0.6344901341983564,5.513269126250703e-29,28.2585908072318
'SEP15',0.6335299872369033,2.968028991306114e-15,14.52753186124248
'HINT1',0.6334616766742683,7.52863021854144e-23,22.12328403344651
'CTSA',0.6332644899543635,1.4215115342409736e-12,11.847249612064369
'DDOST',0.6330484037730196,1.1277183254560692e-23,22.947799362211036
'PTPN2',0.6326355204138802,1.766512499987094e-06,5.752883285114948
'FHL2',0.6313643304748197,9.798677135811083e-09,8.008832552001042
'EIF3E',0.6312057816055334,6.949123010331631e-20,19.15807000056182
'TMEM219',0.6304705232914221,1.2913088434807677e-10,9.888969874713974
'SEPW1',0.6298805148751019,1.338138519262112e-19,18.87349892764638
'HEXA',0.6291270550080824,9.58715511989008e-13,12.018310245699823
'TERF2IP',0.6289654486776399,9.695364071612166e-11,10.01343587804237
'EDF1',0.6284386171347649,4.236573244510951e-16,15.372985280839309
'NOP58',0.6282756611472458,2.896579276108188e-22,21.53811458085207
'PDHB',0.6281805809863966,5.414076287012751e-11,10.266475629098341
'TRMT112',0.6276405804744593,3.5385957912330927e-23,22.45116904337062
'PSMG3',0.6260562556884093,5.377543271487216e-16,15.269416086288242
'NDUFA2',0.6254624156735742,3.2346794879856906e-14,13.49016874544202
'MTG1',0.6244782221945872,8.123967297078452e-14,13.090231833510332
'RPL12',0.6236406532209201,8.476508841187035e-31,30.07178298066739
'CHCHD2',0.6229177583815473,9.352711163788895e-28,27.029062477598295
'CTNNA1',0.6225119596760184,8.798605385132185e-19,18.055586159842992
'PSMB8',0.6210721711599576,9.692502887417692e-13,12.013564060943462
'PSMB9',0.6210487544077593,2.1017832635395113e-14,13.677412070563664
'GPS2',0.6208053262050107,5.932876390076978e-12,11.226734699979875
'TECR',0.6190380241171198,4.2984591517884884e-17,16.366687196001948
'FBXW5',0.6187108197937495,1.763466615141813e-10,9.753632757712925
'TXNDC12',0.6179833378865122,2.5572438515623117e-14,13.592227856901928
'NOL7',0.6165876477420347,5.1560824460063005e-14,13.287680146873459
'DDRGK1',0.6165507933933226,4.7736014905640724e-11,10.321153839554848
'DNAJB6',0.616523140583475,3.0844996958235797e-18,17.510815268247736
'UFC1',0.6155836694581593,6.058730037008955e-12,11.217618398229554
'LMAN2',0.6146346730066183,5.15541652859538e-16,15.28773624041681
'PRCP',0.6134582177637653,6.366460963612434e-09,8.196101919484173
'MVP',0.6117000956344458,3.5529228118573774e-12,11.449414227565146
'CLDN7',0.6116533937512968,1.6219816003719775e-08,7.789954076698379
'ACAA1',0.611543797541215,1.9768006615776297e-10,9.704037122260234
'NDUFS7',0.6107820089065199,3.4852343525214555e-13,12.457768013954793
'APP',0.6106356982961236,1.013381267194775e-12,11.994227128098569
'ERCC1',0.608097824763882,1.9449252007985436e-11,10.711097096397449
'TUBB4B',0.6073485665066946,1.582995080345178e-16,15.800520434842168
'IFNGR1',0.606896777547286,6.451557852672503e-15,14.190335403949588
'IP6K2',0.6064921550370682,4.142292320863809e-14,13.382759256273456
'MAT2A',0.6063315339868491,4.747593665484407e-15,14.323526458291472
'C21orf59',0.6061226864118031,3.713349185451597e-10,9.430234209894666
'CAPZA2',0.6056590932144328,2.9399024924961383e-13,12.531667073558292
'SERPINE2',0.6054247591481096,1.0766062596274084e-08,7.967943099428617
'NUDC',0.6037383396883653,8.603416995890382e-19,18.065329026927802
'LUM',0.6030607494527367,9.43243214053824e-05,4.025376310547407
'LITAF',0.6026678701700109,4.098593256129007e-15,14.38736517887394
'ATRAID',0.6013164696041783,1.2642809066800076e-17,16.898156420779053
'YWHAQ',0.6011216707386697,2.5368107108155036e-28,27.595711937317198
'GGNBP2',0.6006620262442611,2.3704501490503104e-17,16.62516917353212
'PRDX3',0.6005443971106625,9.118568401542475e-17,16.040073339754205
'ARF1',0.6002998364936302,1.0406733645254188e-22,21.98268556082952
'GLB1',0.6002350496532801,4.2896387688419176e-09,8.367579278282394
'NR1H2',0.5999352549516916,8.968974417212008e-10,9.04725721474968
'QARS',0.5994097609704799,3.840197769966532e-12,11.415646408915428
'ATP6V1B2',0.5993985958771961,5.044121411755844e-11,10.297214468526194
'WDR13',0.5991993348475024,8.551259556905335e-10,9.067969911198713
'LAMTOR5',0.5977585355166627,3.168462832100413e-14,13.499151383034045
'SRA1',0.5972958845126344,5.346466053909161e-12,11.271933186279274
'UBA3',0.5964865442416827,4.946099370954167e-13,12.305737162575706
'AVPI1',0.5955375945489485,6.536732677073787e-10,9.18463927535925
'RPS5',0.5951715975721029,7.753167212069693e-40,39.11052084952771
'PDIA6',0.5951682551598519,1.492543907776602e-18,17.826072883900704
'RTN3',0.5946843605401104,7.426345877237399e-14,13.129224827655303
'HIST1H4C',0.5929966349398353,5.424363917836675e-13,12.265651181566039
'RHOA',0.5927422369078891,1.4035133249477146e-16,15.85278345982057
'VDAC2',0.592327891970634,1.2458371066173832e-22,21.90453873803149
'CAPN2',0.5922148822956101,9.909171917984724e-15,14.003962636783754
'ATP6AP1',0.5909543621734665,7.724735709117305e-12,11.112116370419045
'LY6E',0.5904512752146789,3.3944341525107934e-19,18.469232611640816
'SLC25A5',0.5884598921145131,5.912792396658725e-42,41.22820736919442
'RNF168',0.588065214567215,8.994459691623233e-18,17.046024920144372
'PRSS23',0.5876190183829826,2.2646291542194344e-07,6.645002905996559
'NPM1',0.5869357694579657,2.6251631433118927e-30,29.580843701767176
'MMP13',0.5867634123584186,0.004415090715770914,2.355060368654027
'RPL29',0.5866084885011983,7.649331539689774e-24,23.116376515344225
'ERLEC1',0.5860840098929602,6.27966934288563e-14,13.202063223514527
'CBR3',0.5851474941800305,4.543101346798444e-09,8.342647574903536
'C6orf48',0.5850519552131239,2.999381637746729e-14,13.522968271612076
'SDHD',0.5849712656940461,2.699049866602608e-13,12.568789091512294
'ATP5B',0.5832457123730483,2.198374544178332e-39,38.657898313453735
'ATPIF1',0.5830550746539044,4.8842687349322e-13,12.311200448968071
'LIMA1',0.5828734473144955,1.629376174561777e-13,12.787978638419386
'ANXA7',0.5827842405829022,2.732970120049436e-15,14.563365116484649
'BABAM1',0.581663498457786,3.6704333273396285e-11,10.435282660390099
'SEC61B',0.5814957760144598,1.180837226919974e-11,10.927809963794175
'SRI',0.580978932490299,9.373418098162423e-13,12.028102010982359
'MIEN1',0.5791468732424362,1.4410877971997163e-10,9.841309559312434
'ATP6V0B',0.5789129925761229,6.241876919009835e-14,13.204684799259578
'VKORC1',0.5780980130113915,2.618330915900413e-10,9.581975466315635
'PLSCR1',0.5767390303205503,2.503536530118746e-13,12.601446067251592
'STT3A',0.5763365432493524,6.462193869501943e-16,15.189620017040765
